Bitrate_bps,CDF
79.35341660543718,0.0003720238095238095
340.32282395534776,0.000744047619047619
484.5814977973568,0.0011160714285714285
692.9133858267717,0.001488095238095238
717.6079734219269,0.0018601190476190475
774.7747747747748,0.002232142857142857
888.8888888888889,0.0026041666666666665
896.3963963963963,0.002976190476190476
909.0909090909091,0.0033482142857142855
939.2173189009159,0.003720238095238095
1254.0300166759312,0.004092261904761905
1455.7595993322204,0.004464285714285714
1517.2413793103447,0.004836309523809524
1640.2225427570577,0.005208333333333333
1831.1688311688313,0.005580357142857143
1833.3333333333333,0.005952380952380952
1833.3333333333333,0.006324404761904762
1955.5555555555557,0.006696428571428571
2186.2125789618235,0.007068452380952381
2246.5753424657537,0.00744047619047619
2315.7894736842104,0.0078125
2400.0,0.00818452380952381
2400.0,0.00855654761904762
2410.5960264900664,0.008928571428571428
2554.3026706231453,0.009300595238095238
2653.3333333333335,0.009672619047619048
2666.6666666666665,0.010044642857142858
2812.9675810473814,0.010416666666666666
3142.8571428571427,0.010788690476190476
3375.0,0.011160714285714286
3428.5714285714284,0.011532738095238096
3483.8709677419356,0.011904761904761904
3600.0,0.012276785714285714
3862.2028141678798,0.012648809523809524
4000.0,0.013020833333333334
4000.0000000000005,0.013392857142857142
4070.175438596491,0.013764880952380952
4209.413008989953,0.014136904761904762
4320.0,0.014508928571428572
4347.351174221737,0.01488095238095238
4347.351174221737,0.01525297619047619
4422.222222222222,0.015625
4453.333333333334,0.015997023809523808
4888.88888888889,0.01636904761904762
4888.88888888889,0.016741071428571428
5003.142677561283,0.01711309523809524
5142.857142857142,0.017485119047619048
5268.292682926829,0.017857142857142856
5299.600532623169,0.018229166666666668
5306.666666666667,0.018601190476190476
5318.681318681318,0.018973214285714284
5500.0,0.019345238095238096
5717.647058823529,0.019717261904761904
5830.5084745762715,0.020089285714285716
5895.375284306293,0.020461309523809524
6035.087719298245,0.020833333333333332
6285.714285714285,0.021205357142857144
6285.714285714285,0.021577380952380952
6285.714285714285,0.02194940476190476
6285.714285714285,0.022321428571428572
6466.287571080422,0.02269345238095238
6769.2307692307695,0.023065476190476192
6769.2307692307695,0.0234375
6831.746031746032,0.023809523809523808
6946.428571428572,0.02418154761904762
6967.741935483871,0.024553571428571428
6967.741935483871,0.02492559523809524
6980.769230769231,0.025297619047619048
7200.0,0.025669642857142856
7200.0,0.026041666666666668
