Bitrate_bps,CDF
597.0149253731342,0.004405286343612335
1025.6410256410256,0.00881057268722467
1025.6410256410256,0.013215859030837005
1052.6315789473686,0.01762114537444934
1081.081081081081,0.022026431718061675
1081.081081081081,0.02643171806167401
2352.9411764705883,0.030837004405286344
2857.142857142857,0.03524229074889868
2857.142857142857,0.039647577092511016
3076.923076923077,0.04405286343612335
3333.3333333333335,0.048458149779735685
3636.3636363636365,0.05286343612334802
3636.3636363636365,0.05726872246696035
3636.3636363636365,0.06167400881057269
4000.0,0.06607929515418502
4000.0,0.07048458149779736
4000.0,0.07488986784140969
4000.0,0.07929515418502203
4000.0,0.08370044052863436
4444.444444444444,0.0881057268722467
4444.444444444444,0.09251101321585903
4444.444444444444,0.09691629955947137
4444.444444444444,0.1013215859030837
4444.444444444444,0.10572687224669604
4909.090909090909,0.11013215859030837
5000.0,0.1145374449339207
5000.0,0.11894273127753303
5000.0,0.12334801762114538
5714.285714285714,0.1277533039647577
5714.285714285714,0.13215859030837004
5714.285714285714,0.13656387665198239
5714.285714285714,0.14096916299559473
5714.285714285714,0.14537444933920704
5714.285714285714,0.14977973568281938
5714.285714285714,0.15418502202643172
6666.666666666667,0.15859030837004406
6666.666666666667,0.16299559471365638
8000.0,0.16740088105726872
10000.0,0.17180616740088106
10000.0,0.1762114537444934
10000.0,0.18061674008810572
10000.0,0.18502202643171806
10800.0,0.1894273127753304
10814.814814814816,0.19383259911894274
11450.980392156864,0.19823788546255505
12977.777777777777,0.2026431718061674
13333.333333333334,0.20704845814977973
13333.333333333334,0.21145374449339208
13333.333333333334,0.21585903083700442
13333.333333333334,0.22026431718061673
19466.666666666668,0.22466960352422907
20000.0,0.2290748898678414
21629.62962962963,0.23348017621145375
21777.77777777778,0.23788546255506607
23360.0,0.2422907488986784
24333.333333333332,0.24669603524229075
25391.304347826088,0.2511013215859031
25391.304347826088,0.2555066079295154
26545.454545454548,0.2599118942731278
27000.0,0.2643171806167401
30857.142857142855,0.2687224669603524
30857.142857142855,0.27312775330396477
36500.0,0.2775330396475771
38933.333333333336,0.28193832599118945
40000.0,0.28634361233480177
40000.0,0.2907488986784141
40000.0,0.29515418502202645
40000.0,0.29955947136563876
40000.0,0.3039647577092511
40000.0,0.30837004405286345
40000.0,0.31277533039647576
40000.0,0.31718061674008813
40000.0,0.32158590308370044
40000.0,0.32599118942731276
40000.0,0.3303964757709251
40000.0,0.33480176211453744
40000.0,0.3392070484581498
40000.0,0.3436123348017621
40000.0,0.34801762114537443
40000.0,0.3524229074889868
40000.0,0.3568281938325991
40000.0,0.36123348017621143
40000.0,0.3656387665198238
40000.0,0.3700440528634361
40000.0,0.3744493392070485
40000.0,0.3788546255506608
40000.0,0.3832599118942731
40000.0,0.3876651982378855
