Bitrate_bps,Average_CDF
367683.84192096046,0.17626958894118352
370185.09254627314,0.1771669677664949
372686.34317158576,0.17806434659180623
375187.59379689844,0.17880932973891295
377688.8444222111,0.17945099060232114
380190.09504752373,0.180011415411921
382691.3456728364,0.18057184022152092
385192.59629814903,0.18113226503112084
387693.8469234617,0.18306411337081946
390195.0975487744,0.183634093362757
392696.348174087,0.18417802550806872
395197.5987993997,0.18472195765338045
397698.84942471236,0.18526588979869218
400200.100050025,0.18580982194400392
402701.35067533766,0.18635375408931565
405202.60130065033,0.1873592344479162
407703.85192596295,0.1884575459633547
410205.10255127563,0.19099328524699805
412706.35317658825,0.1929493650623483
415207.6038019009,0.19524134015235017
417708.8544272136,0.19671056539817852
420210.1050525262,0.19805560170001094
422711.3556778389,0.20132410999116226
425212.6063031516,0.2027136900527508
427713.8569284642,0.2038521315719299
430215.1075537769,0.20473963718433105
432716.3581790895,0.20561642568496383
435217.6088044022,0.20646449411125223
437718.85942971485,0.2074374828793147
440220.1100550275,0.20841047164737722
442721.36068034015,0.21071466265097158
445222.6113056528,0.21168572987584572
447723.86193096545,0.2139114171036009
450225.1125562781,0.2156581983319047
452726.3631815908,0.21733542379455917
455227.6138069034,0.21830938134084432
457728.8644322161,0.2194256852329011
460230.1150575287,0.22071571281780522
462731.3656828414,0.2226203263936741
465232.6163081541,0.22418384795601656
467733.8669334667,0.22534242983795055
470235.11755877937,0.22650101171988454
472736.36818409205,0.22866995069149992
475237.61880940467,0.23010837587743857
477738.86943471734,0.23140911435175932
480240.12006003,0.23223290096860857
482741.37068534264,0.23296840785508066
485242.6213106553,0.2336435381580635
487743.87193596794,0.2343186684610463
490245.1225612806,0.23552405548323802
492746.3731865933,0.2379610620980982
495247.6238119059,0.24268250363376878
497748.8744372186,0.24473700706084892
500250.12506253127,0.24734399298724946
502751.3756878439,0.24901049209226445
505252.62631315656,0.2516448185401522
507753.8769384692,0.2528776867633976
510255.12756378186,0.2536428983446173
512756.37818909454,0.2549294827228542
515257.62881440716,0.25612992039698945
517758.87943971984,0.2570342883705579
520260.1300650325,0.2593341526657353
522761.38069034513,0.2604159652774355
525262.6313156578,0.2614977778891357
527763.8819409704,0.2643865472671078
530265.1325662831,0.26644602971513803
532766.3831915958,0.2674175274525763
535267.6338169085,0.2683001740964754
537768.8844422211,0.269087031912575
540270.1350675337,0.26987388972867454
542771.3856928464,0.2707896023538599
545272.636318159,0.27198918774402997
547773.8869434717,0.2736487467992622
550275.1375687844,0.27664933975508926
552776.388194097,0.2796706154120168
555277.6388194097,0.2816891853983664
557778.8894447223,0.2847105338609758
560280.140070035,0.28692317024607006
562781.3906953477,0.28814879311572134
565282.6413206604,0.29098592747828206
567783.8919459729,0.2956932794139594
570285.1425712856,0.2989339273474546
572786.3931965983,0.3008863036862097
575287.643821911,0.30364748884011206
577788.8944472236,0.3074133085195823
580290.1450725362,0.31087214945802544
582791.3956978489,0.31424240580549134
585292.6463231615,0.3183233511395596
587793.8969484742,0.32309252173214
590295.1475737869,0.32672442792640277
592796.3981990995,0.3292006144264227
595297.6488244121,0.3313187061822491
597798.8994497248,0.33394229968994416
600300.1500750375,0.3386406343222039
602801.4007003502,0.3414163787877261
605302.6513256629,0.3467122243977411
607803.9019509754,0.34885888184710484
610305.1525762881,0.35089783319204937
612806.4032016008,0.35387991286209186
615307.6538269134,0.35653410305125255
617808.9044522261,0.3580110600942743
620310.1550775387,0.3617218107685787
622811.4057028514,0.3663897498085054
625312.656328164,0.3695718841075044
627813.9069534767,0.37455419522241473
630315.1575787894,0.3834427941339215
632816.4082041021,0.3856649052285226
635317.6588294146,0.3871586572636154
637818.9094547273,0.38843313541617097
640320.16008004,0.3894924752790073
642821.4107053527,0.3905524162157323
645322.6613306653,0.39161235715245724
647823.9119559779,0.39298634598602944
650325.1625812906,0.3975299842260944
652826.4132066033,0.39993527184492883
655327.6638319159,0.40475332149150955
657828.9144572286,0.40694188457509606
660330.1650825413,0.4131236511575357
662831.4157078539,0.41574277299739865
665332.6663331665,0.41918243410560496
667833.9169584792,0.4254260117430746
670335.1675837919,0.4328991612658845
672836.4182091046,0.43611807402007086
675337.6688344171,0.4380669929167083
677838.9194597298,0.4402436742699812
680340.1700850425,0.44331726328683035
682841.4207103552,0.446676221778821
685342.6713356678,0.449097373292792
687843.9219609805,0.45219520863551277
690345.1725862931,0.45477008675149544
692846.4232116058,0.45812829850155046
695347.6738369184,0.46276375221121185
697848.9244622311,0.4653746592283424
700350.1750875438,0.4710634362406956
702851.4257128563,0.4804273274889243
705352.676338169,0.48400940514617485
707853.9269634817,0.48855085875954074
710355.1775887944,0.49130839179750346
712856.428214107,0.49331499209593743
715357.6788394196,0.49567364664056734
717858.9294647323,0.4980334398864772
720360.180090045,0.5037405825200598
722861.4307153577,0.5082314262218668
725362.6813406703,0.5118486575476451
727863.931965983,0.5151472792276366
730365.1825912956,0.5208584755219816
732866.4332166082,0.5229522032737903
735367.6838419209,0.5246773251367044
737868.9344672336,0.5273789383334588
740370.1850925463,0.5352510864150273
742871.4357178588,0.5371887816671045
745372.6863431715,0.5387680039003029
747873.9369684842,0.5408803909355346
750375.1875937969,0.545725973420796
752876.4382191096,0.5481387576622977
755377.6888444222,0.5499646074941679
757878.9394697348,0.5514474029713332
760380.1900950475,0.5524126893190188
762881.4407203601,0.5533606424974881
765382.6913456728,0.5552200141999086
767883.9419709855,0.5568756884977129
770385.1925962981,0.5584846904379523
772886.4432216107,0.5673717545488597
775387.6938469234,0.5713224220338415
777888.9444722361,0.5729886188719835
780390.1950975488,0.5746548157101254
782891.4457228614,0.5766903099463752
785392.696348174,0.5802465329804447
787893.9469734867,0.5827812845165449
790395.1975987994,0.5870562284724172
792896.448224112,0.5900912305874412
795397.6988494247,0.5938980991783478
797898.9494747373,0.595719067322823
800400.20010005,0.5973048365159357
802901.4507253626,0.5988771397553051
805402.7013506753,0.6000493135800644
807903.951975988,0.6013842479642898
810405.2026013007,0.6028651656149783
812906.4532266132,0.6049456363452078
815407.7038519259,0.6089028717300753
817908.9544772386,0.6133590284322619
820410.2051025513,0.6172733868846719
822911.4557278639,0.6193307706828624
825412.7063531765,0.6225438158351837
827913.9569784892,0.6246228776190809
830415.2076038019,0.6262439241021559
832916.4582291145,0.6278746659029154
835417.7088544272,0.6318538009813605
837918.9594797398,0.6357459956854986
840420.2101050525,0.6385668193055333
842921.4607303651,0.6410631355748576
845422.7113556778,0.6440720850343851
847923.9619809905,0.6481861024685791
850425.2126063032,0.6524185746044909
852926.4632316157,0.6551279399186831
855427.7138569284,0.6568058494101429
857928.9644822411,0.6585527982040604
860430.2151075538,0.6602716324399909
862931.4657328664,0.6618229587602209
865432.716358179,0.6634257317282444
867933.9669834917,0.6663313344666972
870435.2176088043,0.6674568969895351
872936.468234117,0.6685824595123729
875437.7188594297,0.6698231262629817
877938.9694847424,0.6713670619054422
880440.220110055,0.6731921112366223
882941.4707353676,0.6767616783680254
885442.7213606803,0.6829712935544842
887943.971985993,0.6858429194385299
890445.2226113057,0.6888424351119551
892946.4732366182,0.6924533785462839
895447.7238619309,0.6952122416745831
897948.9744872436,0.6970002788952278
900450.2251125562,0.6991373627304928
902951.4757378689,0.703167708780573
905452.7263631816,0.7065815596190862
907953.9769884942,0.7146822170803259
910455.2276138068,0.7190906194246474
912956.4782391195,0.7224156169755259
915457.7288644322,0.7302751333649415
917958.9794897449,0.734819940355223
920460.2301150574,0.7386324648591185
922961.4807403701,0.7441349166559733
925462.7313656828,0.748242312830338
927963.9819909955,0.753027705624999
930465.2326163081,0.7573743007084978
932966.4832416208,0.7609747620103394
935467.7338669334,0.7658594683317157
937968.9844922461,0.7691878985484246
940470.2351175587,0.7719507301174529
942971.4857428714,0.7759453415364913
945472.7363681841,0.778052477942093
947973.9869934967,0.7798970905773523
950475.2376188093,0.7849047537182847
952976.488244122,0.78843063396918
955477.7388694347,0.7919478747000435
957978.9894947474,0.7932104314046132
960480.24012006,0.7942859400405682
962981.4907453726,0.7953009769842347
965482.7413706853,0.7962350586290683
967983.991995998,0.797201899023916
970485.2426213106,0.7982911683317793
972986.4932466233,0.799705462003262
975487.7438719359,0.8014783136150548
977988.9944972486,0.8022600674880014
980490.2451225612,0.8030108800110874
982991.4957478739,0.804310193485787
985492.7463731866,0.8069736415213188
987993.9969984991,0.8093984433783372
990495.2476238118,0.8127310848590426
992996.4982491245,0.8149801695332363
995497.7488744372,0.8163810158125643
997998.9994997499,0.8179468721466708
1000500.2501250625,0.8231517276384672
1003001.5007503751,0.8252163237625477
1005502.7513756878,0.8274815877120827
1008004.0020010005,0.8326400312807063
1010505.2526263131,0.8368622243364514
1013006.5032516258,0.8393815233473962
1015507.7538769384,0.8416334006537427
1018009.004502251,0.8437857930380203
